,LAT_016,LONG_017,lat,long,elevation
5183,33234030,84150993,33.384,-84.25,780.84
5184,33223727,84173649,33.368,-84.284,836.61
5185,33223579,84173764,33.368,-84.284,836.61
5186,33223309,84173883,33.368,-84.284,836.61
5187,33222712,84004896,33.367,-84.001,626.64
5188,33312953,84062257,33.517,-84.101,777.56
5189,33283388,84081932,33.468,-84.134,797.24
5190,33330453,84104353,33.55,-84.168,764.44
5191,33311171,84034888,33.517,-84.051,643.04
5192,33330709,84110852,33.55,-84.184,761.15
5193,33231335,84044405,33.384,-84.068,761.15
5194,33205092,84025834,33.335,-84.035,734.91
5195,33290861,84053170,33.484,-84.084,666.01
5196,33313165,84082378,33.518,-84.134,807.09
5197,33315955,84082025,33.518,-84.134,807.09
5198,33301126,84133165,33.5,-84.218,731.63
5199,33223518,84085758,33.368,-84.135,820.21
5200,33281315,84115638,33.467,-84.185,800.52
5201,33341080,84135854,33.567,-84.218,820.21
5202,33310618,84115038,33.517,-84.185,803.81
5203,33280535,84094338,33.467,-84.151,761.15
5204,33305796,84122065,33.502,-84.201,807.09
5205,33313579,84151432,33.518,-84.25,764.44
5206,33285489,84130180,33.468,-84.217,826.77
5207,33270669,84121234,33.45,-84.2,800.52
5208,32245982,83463191,32.402,-83.768,390.42
5209,32264840,83451652,32.435,-83.75,367.45
5210,32272145,83442076,32.451,-83.734,324.8
5211,32244251,83381114,32.401,-83.634,413.39
5212,32410714,83420423,32.684,-83.7,354.33
5213,32413125,83420361,32.684,-83.7,354.33
5214,32201213,83460351,32.334,-83.767,452.76
5215,32323516,83325820,32.534,-83.535,246.06
5216,32323447,83323602,32.534,-83.534,232.94
5217,32323368,83321251,32.534,-83.534,232.94
5218,32303988,83443520,32.501,-83.734,396.98
5219,32225013,83325870,32.368,-83.535,334.65
5220,32244653,83341489,32.401,-83.567,360.89
5221,32245202,83341678,32.401,-83.567,360.89
5222,32343659,83352221,32.568,-83.584,370.73
5223,32395108,83370958,32.651,-83.617,364.17
5224,32180630,83454147,32.3,-83.751,403.54
5225,32180806,83454269,32.3,-83.751,403.54
5226,32250778,83453967,32.417,-83.751,347.77
5227,32272973,83450204,32.451,-83.75,390.42
5228,32274888,83445184,32.451,-83.735,314.96
5229,32281793,83443787,32.467,-83.734,396.98
5230,32225617,83460519,32.368,-83.767,462.6
5231,32271854,83450784,32.451,-83.75,390.42
5232,32343228,83394766,32.568,-83.651,400.26
5233,32353742,83371077,32.584,-83.617,341.21
5234,32353769,83353871,32.584,-83.584,324.8
5235,32353627,83352727,32.584,-83.584,324.8
5236,32253651,83425061,32.418,-83.701,341.21
5237,32381815,83412261,32.634,-83.684,439.63
5238,32293566,83443350,32.484,-83.734,370.73
5239,32253630,83425162,32.418,-83.701,341.21
5240,32241504,83384311,32.4,-83.635,393.7
5241,32241533,83384228,32.4,-83.635,393.7
5242,32241087,83383973,32.4,-83.634,413.39
5243,32241037,83384029,32.4,-83.634,413.39
5244,32290880,83465379,32.484,-83.768,396.98
5245,32253631,83383922,32.418,-83.634,288.71
5246,32311599,83432254,32.517,-83.717,406.82
5247,32411161,83411924,32.684,-83.684,308.4
5248,32395112,83371045,32.651,-83.617,364.17
5249,32270403,83372690,32.45,-83.617,269.03
5250,32315501,83443609,32.518,-83.734,410.1
5251,32315494,83443796,32.518,-83.734,410.1
5252,32380466,83404788,32.633,-83.668,367.45
5253,32275191,83454404,32.451,-83.751,367.45
5254,32272011,83464478,32.451,-83.768,360.89
5255,32181941,83444491,32.301,-83.735,390.42
5256,32175020,83383836,32.285,-83.634,308.4
5257,32175154,83383496,32.285,-83.634,308.4
5258,32175323,83383085,32.285,-83.634,308.4
5259,32311523,83431393,32.517,-83.717,406.82
5260,32193052,83433183,32.318,-83.718,390.42
5261,32191657,83424118,32.317,-83.701,433.07
5262,32185684,83395155,32.302,-83.651,341.21
5263,32255373,83452500,32.418,-83.751,341.21
5264,32283003,83463802,32.468,-83.768,331.36
5265,32283057,83463867,32.468,-83.768,331.36
5266,32354639,83371264,32.585,-83.617,334.65
5267,32351399,83405876,32.584,-83.668,419.95
5268,32351471,83405937,32.584,-83.668,419.95
5269,32240255,83435401,32.4,-83.718,396.98
5270,32241753,83491740,32.4,-83.817,374.02
5271,32184168,83432485,32.301,-83.717,416.67
5272,32295535,83395990,32.485,-83.652,298.56
5273,32252078,83435695,32.417,-83.718,331.36
5274,32202257,83401500,32.334,-83.667,380.58
5275,32362139,83381548,32.601,-83.634,374.02
5276,32314908,83425094,32.518,-83.701,328.08
5277,32264200,83434056,32.434,-83.718,305.12
5278,32310429,83383963,32.517,-83.634,360.89
5279,31353188,83121530,31.584,-83.2,285.43
5280,31354552,83101837,31.585,-83.167,269.03
5281,31354534,83100206,31.585,-83.167,269.03
5282,31354369,83072719,31.585,-83.117,275.59
5283,31354185,83065007,31.584,-83.101,311.68
5284,31325679,83121609,31.535,-83.2,291.99
5285,31363441,83264063,31.601,-83.434,311.68
5286,31414545,83230682,31.685,-83.384,354.33
5287,31392602,83093578,31.651,-83.151,311.68
5288,31291996,83103993,31.484,-83.168,272.31
5289,31284393,83204146,31.468,-83.334,282.15
5290,31285602,83203930,31.468,-83.334,282.15
5291,31290474,83203663,31.483,-83.334,288.71
5292,31315797,83174570,31.518,-83.285,301.84
5293,31403811,83273766,31.668,-83.451,334.65
5294,31401995,83251174,31.667,-83.417,370.73
5295,31335295,83190933,31.551,-83.317,347.77
5296,31302656,83094532,31.501,-83.151,314.96
5297,31385830,83144189,31.635,-83.234,321.52
5298,31375163,83250498,31.618,-83.417,360.89
5299,31375667,83245918,31.618,-83.402,298.56
5300,31334946,83142342,31.551,-83.234,314.96
5301,31374785,83090122,31.618,-83.15,295.28
5302,31323735,83085686,31.534,-83.135,314.96
5303,31305803,83154006,31.502,-83.251,321.52
5304,31302768,83123182,31.501,-83.201,255.91
5305,31314598,83092102,31.518,-83.151,298.56
5306,31355496,83202040,31.585,-83.334,337.93
5307,31405444,83242973,31.668,-83.401,351.05
5308,31362408,83205247,31.601,-83.335,337.93
5309,31334852,83101538,31.551,-83.167,288.71
5310,31331929,83064867,31.551,-83.101,269.03
5311,31380672,83134573,31.634,-83.218,324.8
5312,31334143,83265856,31.551,-83.435,314.96
5313,31352022,83260787,31.584,-83.434,275.59
5314,31334798,83100411,31.551,-83.167,288.71
5315,31295953,83141928,31.485,-83.234,337.93
5316,31344846,83150680,31.568,-83.25,298.56
5317,31372918,83021291,31.617,-83.034,285.43
5318,31371602,83130870,31.617,-83.217,347.77
5319,31372157,83125896,31.617,-83.202,305.12
5320,34054416,83362415,34.085,-83.601,725.07
5321,34091040,83391490,34.15,-83.65,757.87
5322,34113447,83431002,34.184,-83.717,902.23
5323,34070969,83341023,34.117,-83.567,731.63
5324,34100948,83294840,34.167,-83.485,751.31
5325,34074044,83430408,34.118,-83.717,931.76
5326,34083310,83432420,34.134,-83.717,898.95
5327,34122095,83330864,34.201,-83.55,875.98
5328,34125032,83324920,34.201,-83.535,862.86
5329,34064338,83463892,34.101,-83.768,912.07
5330,34093884,83380042,34.151,-83.633,780.84
5331,34113998,83344512,34.184,-83.568,925.2
5332,34023066,83351510,34.034,-83.584,771.0
5333,34075570,83410477,34.118,-83.683,862.86
5334,34082911,83403871,34.134,-83.668,872.7
5335,34083422,83403082,34.134,-83.668,872.7
5336,34032966,83231928,34.051,-83.384,728.35
5337,34123070,83400451,34.201,-83.667,774.28
5338,34083229,83394162,34.134,-83.651,764.44
5339,34083280,83394264,34.134,-83.651,764.44
5340,34084772,83391461,34.135,-83.65,780.84
5341,34084855,83391520,34.135,-83.65,780.84
5342,34085384,83390403,34.135,-83.65,780.84
5343,34085467,83390468,34.135,-83.65,780.84
5344,34124466,83315662,34.201,-83.518,780.84
5345,34124544,83315722,34.201,-83.518,780.84
5346,34143899,83285043,34.234,-83.468,830.05
5347,34143974,83285117,34.234,-83.468,830.05
5348,34120158,83305644,34.2,-83.502,882.55
5349,34102517,83402632,34.167,-83.667,731.63
5350,34105044,83393967,34.168,-83.651,774.28
5351,34040231,83274662,34.067,-83.451,718.5
5352,33595542,83301335,33.985,-83.5,757.87
5353,34070188,83282636,34.117,-83.467,728.35
5354,34080308,83253583,34.133,-83.418,882.55
5355,34060871,83232619,34.1,-83.384,761.15
5356,34020196,83262428,34.033,-83.434,636.48
5357,34010904,83305655,34.017,-83.502,836.61
5358,34085967,83450270,34.135,-83.75,853.02
5359,34074692,83382342,34.118,-83.634,702.1
5360,34135012,83340829,34.218,-83.567,830.05
5361,34142878,83364287,34.234,-83.601,823.49
5362,34141172,83360046,34.234,-83.6,800.52
5363,34153736,83384416,34.251,-83.635,820.21
5364,34050358,83240669,34.083,-83.4,695.54
5365,34083591,83443994,34.134,-83.734,767.72
5366,34020567,83332458,34.033,-83.551,698.82
5367,34095083,83462233,34.151,-83.767,1000.66
5368,34090860,83384581,34.15,-83.635,797.24
5369,34084628,83291597,34.135,-83.484,679.13
5370,34111082,83353778,34.184,-83.584,898.95
5371,34070303,83454413,34.117,-83.751,895.67
5372,34134684,83295910,34.218,-83.485,921.92
5373,33590367,83304809,33.983,-83.501,816.93
5374,34074972,83363553,34.118,-83.601,872.7
5375,34074976,83363661,34.118,-83.601,872.7
5376,34043576,83295748,34.068,-83.485,803.81
5377,34033918,83251301,34.051,-83.417,787.4
5378,34033843,83251297,34.051,-83.417,787.4
5379,34125043,83402888,34.201,-83.667,774.28
5380,34044476,83361994,34.068,-83.601,725.07
5381,34071848,83340415,34.117,-83.567,731.63
5382,34071926,83340658,34.117,-83.567,731.63
5383,33144578,83404767,33.235,-83.668,580.71
5384,33183546,83332959,33.301,-83.551,492.13
5385,33205625,83383926,33.335,-83.634,574.15
5386,33215551,83373165,33.352,-83.618,515.09
5387,33260132,83331231,33.433,-83.55,459.32
5388,33183841,83501075,33.301,-83.834,439.63
5389,33193190,83413004,33.318,-83.684,574.15
5390,33205866,83412392,33.335,-83.684,583.99
5391,33245371,83394010,33.401,-83.651,593.83
5392,33254008,83393121,33.418,-83.651,524.93
5393,33242372,83382716,33.401,-83.634,547.9
5394,33203008,83363736,33.334,-83.601,541.34
5395,33240262,83432539,33.4,-83.717,675.85
5396,33294171,83415024,33.484,-83.685,603.67
5397,33231597,83373608,33.384,-83.618,583.99
5398,33285988,83411593,33.468,-83.684,659.45
5399,33235215,83334370,33.385,-83.551,554.46
5400,33194926,83364471,33.318,-83.601,583.99
5401,33172940,83345199,33.284,-83.568,456.04
5402,33124608,83343360,33.201,-83.568,505.25
5403,33132452,83375185,33.217,-83.618,554.46
5404,33172745,83472245,33.284,-83.784,521.65
5405,33204603,83483866,33.335,-83.801,521.65
5406,33223615,83455709,33.368,-83.752,725.07
5407,33221732,83464198,33.367,-83.768,633.2
5408,33204387,83363034,33.335,-83.601,564.3
5409,33124262,83360468,33.201,-83.6,620.08
5410,33111892,83334665,33.184,-83.551,574.15
5411,33251701,83414663,33.417,-83.685,561.02
5412,31543805,82400674,31.901,-82.667,111.55
5413,31544456,82401120,31.901,-82.667,111.55
5414,31545688,82401869,31.902,-82.667,111.55
5415,31441654,82432938,31.734,-82.717,242.78
5416,31422851,82353901,31.701,-82.584,200.13
5417,31544420,82401192,31.901,-82.667,111.55
5418,31545655,82401941,31.902,-82.667,111.55
5419,31551106,82402755,31.917,-82.667,121.39
5420,31453747,82331058,31.751,-82.55,216.54
5421,31464069,82334561,31.768,-82.551,216.54
5422,31554652,82265395,31.918,-82.435,187.01
5423,31540302,82265607,31.9,-82.435,200.13
5424,31462589,82374306,31.767,-82.618,239.5
5425,31442756,82372344,31.734,-82.617,249.34
5426,31405894,82341524,31.668,-82.567,223.1
5427,31450378,82365464,31.75,-82.602,255.91
5428,31551128,82402668,31.917,-82.667,121.39
5429,31474987,82402500,31.785,-82.667,242.78
5430,31405829,82430616,31.668,-82.717,298.56
5431,32510258,82234895,32.85,-82.385,203.41
5432,32514392,82234067,32.851,-82.384,209.97
5433,32580542,82232604,32.967,-82.384,255.91
5434,32581535,82232599,32.967,-82.384,255.91
5435,33081340,82235565,33.134,-82.385,380.58
5436,33115395,82234377,33.185,-82.385,387.14
5437,33163950,82174819,33.268,-82.285,318.24
5438,32592382,82260070,32.984,-82.433,213.25
5439,32591401,82261075,32.984,-82.434,259.19
5440,32590494,82262010,32.983,-82.434,252.62
5441,33162466,82231254,33.267,-82.384,449.48
5442,32523182,82283220,32.868,-82.468,262.47
5443,33103682,82181992,33.168,-82.301,370.73
5444,33044130,82281408,33.068,-82.467,354.33
5445,33141640,82175071,33.234,-82.285,324.8
5446,33025218,82212575,33.035,-82.351,285.43
5447,33003284,82212364,33.001,-82.351,255.91
5448,32521304,82191448,32.867,-82.317,226.38
5449,33063291,82292690,33.101,-82.484,308.4
5450,32560826,82212822,32.934,-82.351,262.47
5451,33001720,82251668,33.0,-82.417,278.87
5452,32545187,82302210,32.901,-82.501,305.12
5453,33105929,82213150,33.168,-82.351,416.67
5454,33144621,82193918,33.235,-82.318,403.54
5455,33144686,82193946,33.235,-82.318,403.54
5456,33163972,82174869,33.268,-82.285,318.24
5457,33061047,82340231,33.1,-82.567,334.65
5458,33061105,82340278,33.1,-82.567,334.65
5459,32594819,82250685,32.985,-82.417,246.06
5460,32585577,82212350,32.968,-82.351,337.93
5461,32510752,82241400,32.85,-82.4,239.5
5462,32531071,82232454,32.884,-82.384,255.91
5463,32414582,81573406,32.685,-81.951,219.82
5464,32432834,81583691,32.717,-81.968,200.13
5465,32430105,81595881,32.717,-81.985,170.6
5466,32471838,82071164,32.784,-82.117,206.69
5467,32402492,81585962,32.667,-81.968,265.75
5468,32493212,81562590,32.818,-81.934,232.94
5469,32481306,81573567,32.8,-81.951,170.6
5470,32493496,81561441,32.818,-81.934,232.94
5471,32451818,81504200,32.751,-81.834,173.88
5472,32535402,82013187,32.885,-82.018,183.73
5473,32425518,82005385,32.702,-82.001,252.62
5474,32464825,82070703,32.768,-82.117,190.29
5475,32483315,81564344,32.801,-81.935,180.45
5476,32493566,81561409,32.818,-81.934,232.94
5477,32472070,81573535,32.784,-81.951,167.32
5478,32473249,81571591,32.784,-81.95,134.51
5479,32414554,81573483,32.685,-81.951,219.82
5480,32432804,81583765,32.717,-81.968,200.13
5481,32561507,81485522,32.934,-81.802,226.38
5482,32491387,81564916,32.817,-81.935,242.78
5483,32480214,81565796,32.8,-81.935,170.6
5484,32522769,81574387,32.867,-81.951,226.38
5485,32522726,81574459,32.867,-81.951,226.38
5486,32483006,82072395,32.801,-82.117,196.85
5487,32481518,82073312,32.8,-82.118,193.57
5488,32433510,81563162,32.718,-81.934,167.32
5489,32324290,82343795,32.535,-82.568,223.1
5490,32425943,82451897,32.702,-82.751,311.68
5491,32414473,82362296,32.685,-82.601,295.28
5492,32413487,82354707,32.684,-82.585,347.77
5493,32410560,82304082,32.683,-82.501,259.19
5494,32421306,82310192,32.7,-82.517,275.59
5495,32435512,82310850,32.718,-82.517,311.68
5496,32435433,82421087,32.718,-82.7,308.4
5497,32473346,82331810,32.784,-82.551,334.65
5498,32473390,82330900,32.784,-82.55,347.77
5499,32362552,82364903,32.601,-82.601,242.78
5500,32402841,82424546,32.667,-82.701,272.31
5501,32441258,82455259,32.734,-82.751,341.21
5502,32431210,82413886,32.717,-82.684,305.12
5503,32430415,82410841,32.717,-82.684,305.12
5504,32392275,82395583,32.651,-82.652,265.75
5505,32480140,82471129,32.8,-82.784,337.93
5506,32451328,82455706,32.75,-82.752,351.05
5507,32451184,82320891,32.75,-82.534,269.03
5508,32370296,82364453,32.617,-82.601,232.94
5509,32405131,82411406,32.668,-82.684,282.15
5510,32394794,82393288,32.651,-82.651,259.19
5511,32462118,82332649,32.767,-82.551,314.96
5512,32435858,82422491,32.718,-82.701,334.65
5513,32412125,82435143,32.684,-82.718,318.24
5514,32482808,82344958,32.801,-82.568,291.99
5515,32413037,82301994,32.684,-82.501,265.75
5516,32551448,83352907,32.917,-83.584,456.04
5517,32551408,83352983,32.917,-83.584,456.04
5518,32565560,83344638,32.935,-83.568,485.56
5519,32565474,83344699,32.935,-83.568,485.56
5520,33111076,83261351,33.184,-83.434,383.86
5521,32530884,83322529,32.884,-83.534,534.78
5522,33055946,83432528,33.085,-83.717,469.16
5523,32550976,83362746,32.917,-83.601,403.54
5524,32541389,83362404,32.9,-83.601,390.42
5525,32573189,83371207,32.951,-83.617,416.67
5526,32592655,83364708,32.984,-83.601,475.72
5527,33031159,83420784,33.05,-83.7,419.95
5528,33085593,83354729,33.135,-83.585,567.59
5529,33094237,83323426,33.151,-83.534,501.97
5530,33090176,83332304,33.15,-83.551,508.53
5531,33001447,83264390,33.0,-83.435,482.28
5532,32562061,83220724,32.934,-83.367,318.24
5533,32561424,83220966,32.934,-83.367,318.24
5534,32542455,83263631,32.901,-83.434,508.53
5535,32561500,83302854,32.934,-83.501,518.37
5536,33020747,83423517,33.034,-83.701,380.58
5537,33072017,83320420,33.117,-83.533,492.13
5538,33071567,83443422,33.117,-83.734,479.0
5539,32570878,83340224,32.95,-83.567,469.16
5540,32534549,83363207,32.885,-83.601,419.95
5541,32583288,83251905,32.968,-83.417,479.0
5542,32582400,83370939,32.967,-83.617,449.48
5543,33014254,83321182,33.018,-83.534,616.8
5544,33014278,83321206,33.018,-83.534,616.8
5545,33030756,84100732,33.05,-84.167,859.58
5546,33030770,84100800,33.05,-84.167,859.58
5547,33031519,84100562,33.05,-84.167,859.58
5548,33031525,84100638,33.05,-84.167,859.58
5549,33063092,84115031,33.101,-84.185,784.12
5550,33063006,84115064,33.101,-84.185,784.12
5551,33080895,84135523,33.134,-84.218,843.18
5552,33080826,84135581,33.134,-84.218,843.18
5553,33043216,84101128,33.068,-84.167,820.21
5554,33083955,84084491,33.134,-84.135,715.22
5555,33035695,84144995,33.052,-84.235,734.91
5556,33110157,84030806,33.183,-84.05,659.45
5557,33054988,84141273,33.085,-84.234,744.75
5558,33113739,84033092,33.184,-84.051,623.36
5559,33094950,84135239,33.151,-84.218,869.42
5560,33064622,84054081,33.101,-84.084,708.66
5561,33011005,84153186,33.017,-84.251,721.78
5562,33085773,84120820,33.135,-84.2,807.09
5563,32580278,84043277,32.967,-84.068,688.98
5564,33014987,84043651,33.018,-84.068,718.5
5565,33024581,84120802,33.035,-84.2,820.21
5566,33030788,84135901,33.05,-84.218,777.56
5567,33063819,84135509,33.101,-84.218,816.93
5568,33083206,84135890,33.134,-84.218,843.18
5569,33105721,84132618,33.168,-84.217,856.3
5570,33100044,84093232,33.167,-84.151,738.19
5571,33071311,84063402,33.117,-84.101,616.8
5572,33104288,84055038,33.168,-84.085,659.45
5573,33073835,84025780,33.118,-84.035,679.13
5574,33104033,84063470,33.168,-84.101,734.91
5575,33001137,84145492,33.0,-84.235,767.72
5576,33005169,84153808,33.001,-84.251,711.94
5577,33054808,84105826,33.085,-84.168,718.5
5578,33050578,84091630,33.083,-84.15,728.35
5579,33073028,84141719,33.118,-84.234,748.03
5580,32593343,84081392,32.984,-84.134,836.61
5581,33021569,84081279,33.034,-84.134,800.52
5582,33110216,84044529,33.183,-84.068,606.96
5583,33040493,84135072,33.067,-84.218,757.87
5584,31070202,83080290,31.117,-83.133,200.13
5585,31073014,83074209,31.118,-83.118,219.82
5586,31023278,83044450,31.034,-83.068,216.54
5587,31024675,83023278,31.035,-83.034,167.32
5588,31024171,83030406,31.034,-83.05,177.17
5589,31023519,83034456,31.034,-83.051,183.73
5590,30570572,83074782,30.95,-83.118,206.69
5591,31092080,83021032,31.151,-83.034,206.69
5592,31025420,83041135,31.035,-83.067,223.1
5593,31101714,83015048,31.167,-83.018,223.1
5594,31080052,83084768,31.133,-83.135,216.54
5595,31074886,83073914,31.118,-83.118,219.82
5596,30553342,83015883,30.918,-83.018,154.2
5597,30553410,83015908,30.918,-83.018,154.2
5598,32290700,82534444,32.484,-82.885,196.85
5599,32322648,83023962,32.534,-83.034,232.94
5600,32320600,83075138,32.533,-83.118,341.21
5601,32323908,82533354,32.534,-82.884,226.38
5602,32324293,82532367,32.535,-82.884,213.25
5603,32331134,82431873,32.55,-82.717,295.28
5604,32293652,82460760,32.484,-82.767,262.47
5605,32332142,82545029,32.551,-82.901,206.69
5606,32112486,82541746,32.184,-82.9,187.01
5607,32272055,82563260,32.451,-82.934,190.29
5608,32291608,82560679,32.484,-82.934,265.75
5609,32360817,82492168,32.6,-82.817,213.25
5610,32311585,82461516,32.517,-82.767,219.82
5611,32260956,82422358,32.434,-82.701,183.73
5612,32263508,82433259,32.434,-82.718,262.47
5613,32265449,83013619,32.435,-83.018,272.31
